age,gender,education,marital-status,native-country,race,hours-per-week,capital-gain,workclass
18,Female,11th,Never-married,United-States,Black,8,0,Private
18,Female,11th,Never-married,United-States,Black,20,0,Private
18,Female,11th,Never-married,United-States,Black,10,0,Private
18,Female,11th,Never-married,United-States,Black,24,0,Private
18,Female,11th,Never-married,United-States,Black,10,0,Private
18,Female,11th,Never-married,United-States,White,40,0,Self-emp-not-inc
18,Female,11th,Never-married,United-States,White,25,0,Private
18,Female,11th,Never-married,United-States,White,30,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Self-emp-not-inc
18,Female,11th,Never-married,United-States,White,16,0,Private
18,Female,11th,Never-married,United-States,White,15,0,Private
18,Female,11th,Never-married,United-States,White,15,0,Private
18,Female,11th,Never-married,United-States,White,10,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,16,0,Private
18,Female,11th,Never-married,United-States,White,15,0,Private
18,Female,11th,Never-married,United-States,White,25,0,Private
18,Female,11th,Never-married,United-States,White,40,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,30,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,8,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,25,0,Private
18,Female,11th,Never-married,United-States,White,12,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,24,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,10,0,Private
18,Female,11th,Never-married,United-States,White,16,0,Private
18,Female,11th,Never-married,United-States,White,25,0,Private
18,Female,11th,Never-married,United-States,White,25,0,Local-gov
18,Female,11th,Never-married,United-States,White,5,0,Private
18,Female,11th,Never-married,United-States,White,10,0,Private
18,Female,11th,Never-married,United-States,White,30,594,Private
18,Female,11th,Never-married,United-States,White,15,0,Private
18,Female,11th,Never-married,United-States,White,4,594,Self-emp-not-inc
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,15,0,Private
18,Female,11th,Never-married,United-States,White,18,0,Private
18,Female,11th,Never-married,United-States,White,5,0,State-gov
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,9,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,40,0,Private
18,Female,11th,Never-married,United-States,White,6,0,Private
18,Female,11th,Never-married,United-States,White,30,0,Private
18,Female,11th,Never-married,United-States,White,6,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,16,0,Private
18,Female,11th,Never-married,United-States,White,16,0,Private
18,Female,11th,Never-married,United-States,White,21,0,Private
18,Female,11th,Never-married,United-States,White,22,0,Private
18,Female,11th,Never-married,United-States,White,12,0,Private
18,Female,11th,Never-married,United-States,White,15,0,Private
18,Female,11th,Never-married,United-States,White,19,0,Private
18,Female,11th,Never-married,United-States,White,5,0,Private
18,Female,11th,Never-married,United-States,White,10,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,2,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,10,0,Never-worked
18,Female,11th,Never-married,United-States,White,4,0,Self-emp-not-inc
18,Female,11th,Never-married,United-States,White,30,0,Private
18,Female,11th,Never-married,United-States,White,12,0,Private
18,Female,11th,Never-married,United-States,White,15,0,Private
18,Female,11th,Never-married,United-States,White,30,0,Private
18,Female,11th,Never-married,United-States,White,28,0,Private
18,Female,11th,Never-married,United-States,White,15,0,Private
18,Female,11th,Never-married,United-States,White,49,0,Private
18,Female,11th,Never-married,United-States,White,4,0,Private
18,Female,11th,Never-married,United-States,White,25,0,Private
18,Female,11th,Never-married,United-States,White,40,0,Private
18,Female,11th,Never-married,United-States,White,12,0,Private
18,Female,11th,Never-married,United-States,White,15,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,15,0,Private
18,Female,11th,Never-married,United-States,White,40,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,11th,Never-married,United-States,White,20,0,Private
18,Female,12th,Never-married,United-States,Black,32,0,Private
18,Female,12th,Never-married,United-States,Black,15,0,Private
18,Female,12th,Never-married,United-States,Black,20,0,Private
18,Female,12th,Never-married,United-States,Black,18,0,Private
18,Female,12th,Never-married,United-States,Black,40,0,Private
18,Female,12th,Never-married,United-States,Other,30,0,Private
18,Female,12th,Never-married,United-States,White,45,0,Private
18,Female,12th,Never-married,United-States,White,12,0,Private
18,Female,12th,Never-married,United-States,White,20,0,Private
18,Female,12th,Never-married,United-States,White,20,0,Private
18,Female,12th,Never-married,United-States,White,20,0,Private
18,Female,12th,Never-married,United-States,White,20,0,Private
18,Female,12th,Never-married,United-States,White,20,0,Private
18,Female,12th,Never-married,United-States,White,8,0,Private
18,Female,12th,Never-married,United-States,White,12,0,Private
18,Female,12th,Never-married,United-States,White,30,0,Private
18,Female,12th,Never-married,United-States,White,32,0,Private
18,Female,12th,Never-married,United-States,White,20,0,Private
18,Female,12th,Never-married,United-States,White,30,0,Private
18,Female,12th,Never-married,United-States,White,20,0,Private
18,Female,12th,Never-married,United-States,White,15,0,Private
18,Female,12th,Never-married,United-States,White,25,0,Private
18,Female,12th,Never-married,United-States,White,20,0,Private
18,Female,12th,Never-married,United-States,White,20,0,Private
18,Female,12th,Never-married,United-States,White,25,0,Private
18,Female,12th,Never-married,United-States,White,25,0,Private
18,Female,12th,Never-married,United-States,White,20,0,Private
18,Female,12th,Never-married,United-States,White,24,0,Private
18,Female,12th,Never-married,United-States,White,20,0,Private
18,Female,12th,Never-married,United-States,White,16,0,Private
18,Female,12th,Never-married,United-States,White,30,0,Private
18,Female,12th,Never-married,United-States,White,35,0,Private
18,Female,12th,Never-married,United-States,White,12,0,Private
18,Female,12th,Never-married,United-States,White,20,0,Private
18,Female,12th,Never-married,United-States,White,12,0,Private
18,Female,7th-8th,Never-married,Philippines,Asian-Pac-Islander,40,0,Private
18,Female,7th-8th,Never-married,United-States,White,40,0,Private
18,Female,9th,Never-married,Mexico,Other,40,0,Self-emp-not-inc
18,Female,9th,Never-married,United-States,Other,32,0,Private
18,Female,9th,Never-married,United-States,White,42,0,Private
18,Female,HS-grad,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
18,Female,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
18,Female,HS-grad,Married-civ-spouse,United-States,White,36,0,Private
18,Female,HS-grad,Married-civ-spouse,United-States,White,40,3103,Private
18,Female,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
18,Female,HS-grad,Never-married,Dominican-Republic,White,40,0,Private
18,Female,HS-grad,Never-married,El-Salvador,White,12,0,Private
18,Female,HS-grad,Never-married,India,Asian-Pac-Islander,30,0,Self-emp-inc
18,Female,HS-grad,Never-married,Mexico,White,12,0,Private
18,Female,HS-grad,Never-married,United-States,Amer-Indian-Eskimo,20,0,Private
18,Female,HS-grad,Never-married,United-States,Asian-Pac-Islander,40,0,Private
18,Female,HS-grad,Never-married,United-States,Asian-Pac-Islander,40,0,Private
18,Female,HS-grad,Never-married,United-States,Asian-Pac-Islander,20,0,Private
18,Female,HS-grad,Never-married,United-States,Asian-Pac-Islander,15,0,Private
18,Female,HS-grad,Never-married,United-States,Asian-Pac-Islander,20,0,Private
18,Female,HS-grad,Never-married,United-States,Black,30,0,State-gov
18,Female,HS-grad,Never-married,United-States,Black,40,0,Private
18,Female,HS-grad,Never-married,United-States,Black,18,0,Private
18,Female,HS-grad,Never-married,United-States,Black,40,0,Private
18,Female,HS-grad,Never-married,United-States,Black,20,0,State-gov
18,Female,HS-grad,Never-married,United-States,White,10,0,Private
18,Female,HS-grad,Never-married,United-States,White,20,0,Private
18,Female,HS-grad,Never-married,United-States,White,16,0,Private
18,Female,HS-grad,Never-married,United-States,White,20,0,Private
18,Female,HS-grad,Never-married,United-States,White,19,0,Private
18,Female,HS-grad,Never-married,United-States,White,15,0,Private
18,Female,HS-grad,Never-married,United-States,White,40,0,Private
18,Female,HS-grad,Never-married,United-States,White,38,0,Private
18,Female,HS-grad,Never-married,United-States,White,30,1055,Private
18,Female,HS-grad,Never-married,United-States,White,20,0,Private
18,Female,HS-grad,Never-married,United-States,White,24,0,Private
18,Female,HS-grad,Never-married,United-States,White,25,0,Private
18,Female,HS-grad,Never-married,United-States,White,20,0,Private
18,Female,HS-grad,Never-married,United-States,White,8,0,Self-emp-inc
18,Female,HS-grad,Never-married,United-States,White,20,0,Private
18,Female,HS-grad,Never-married,United-States,White,20,0,Private
18,Female,HS-grad,Never-married,United-States,White,20,0,Private
18,Female,HS-grad,Never-married,United-States,White,25,0,Private
18,Female,HS-grad,Never-married,United-States,White,40,0,State-gov
18,Female,HS-grad,Never-married,United-States,White,40,0,Private
18,Female,HS-grad,Never-married,United-States,White,20,0,Private
18,Female,HS-grad,Never-married,United-States,White,30,0,Private
18,Female,HS-grad,Never-married,United-States,White,30,0,Private
18,Female,HS-grad,Never-married,United-States,White,48,0,Private
18,Female,HS-grad,Never-married,United-States,White,20,0,Private
18,Female,HS-grad,Never-married,United-States,White,30,0,Private
18,Female,HS-grad,Never-married,United-States,White,15,0,Private
18,Female,HS-grad,Never-married,United-States,White,40,0,Private
18,Female,HS-grad,Never-married,United-States,White,28,0,Private
18,Female,HS-grad,Never-married,United-States,White,28,0,Private
18,Female,HS-grad,Never-married,United-States,White,30,0,Private
18,Female,HS-grad,Never-married,United-States,White,40,0,Private
18,Female,HS-grad,Never-married,United-States,White,20,0,Private
18,Female,HS-grad,Never-married,United-States,White,40,0,Private
18,Female,HS-grad,Never-married,United-States,White,30,0,Private
18,Female,HS-grad,Never-married,United-States,White,25,0,Private
18,Female,HS-grad,Never-married,United-States,White,20,0,Private
18,Female,HS-grad,Never-married,United-States,White,20,0,Private
18,Female,HS-grad,Never-married,United-States,White,25,0,Private
18,Female,HS-grad,Never-married,United-States,White,40,0,Private
18,Female,HS-grad,Never-married,United-States,White,20,0,Private
18,Female,HS-grad,Never-married,United-States,White,9,0,Private
18,Female,HS-grad,Never-married,United-States,White,35,0,Private
18,Female,HS-grad,Never-married,United-States,White,28,0,Private
18,Female,HS-grad,Never-married,United-States,White,27,0,Private
18,Female,HS-grad,Never-married,United-States,White,45,0,Private
18,Female,HS-grad,Never-married,United-States,White,30,0,Private
18,Female,HS-grad,Never-married,United-States,White,30,0,Private
